timestamp,epoch,iteration,train_loss,val_loss,checkpoint
2025-05-05 03:38:06,1,37001,0.3114205221565115,-1.9664516362547875,
2025-05-05 03:47:22,1,38001,0.23130517703709702,-1.9945609205961228,
2025-05-05 03:56:43,1,39001,0.15225049443028116,-1.9889799897372722,
2025-05-05 04:06:08,1,40001,0.07735233938084037,-2.0144391909241675,
2025-05-05 04:15:13,1,41001,0.010870718563902782,-2.0325107999145984,
2025-05-05 04:24:31,1,42001,-0.05118302408486874,-2.049396803379059,
2025-05-05 04:33:57,1,43001,-0.11748667777789512,-2.0600952479243277,
2025-05-05 04:43:22,1,44001,-0.17876396222084803,-2.0838035621494053,
2025-05-05 04:52:51,1,45001,-0.23418940041533023,-2.08264718092978,
2025-05-05 05:02:16,1,46001,-0.2944285239820171,-2.06868272036314,
2025-05-05 05:11:23,1,47001,-0.3507724814779567,-2.0815582940727473,
2025-05-05 05:20:41,1,48001,-0.40579411144676086,-2.093447670787573,
2025-05-05 05:30:05,1,49001,-0.46056943946555995,-2.043333879634738,
2025-05-05 05:39:34,1,50001,-0.5114995242365425,-2.0982421676814558,
2025-05-05 05:49:04,1,51001,-0.5617117504639021,-2.127348858118057,
2025-05-05 05:58:34,1,52001,-0.6128641756111436,-2.0858455365896225,
2025-05-05 06:08:05,1,53001,-0.6595519863083678,-2.1103637681156395,
2025-05-05 06:17:36,1,54001,-0.7049973556112614,-2.1133011409640314,
2025-05-05 06:27:10,1,55001,-0.7469855389610761,-2.117615868151188,
2025-05-05 06:36:44,1,56001,-0.7881413266458276,-2.157329172492027,
2025-05-05 06:46:19,1,57001,-0.8282827630885987,-2.1604112286865713,
2025-05-05 06:55:55,1,58001,-0.8696386638591844,-2.1541893443465234,
2025-05-05 07:05:32,1,59001,-0.9100022423752351,-2.137873105108738,
2025-05-05 07:15:12,1,60001,-0.947909508831411,-2.1642817274481057,
2025-05-05 07:24:53,1,61001,-0.9855754578243976,-2.149478013664484,
