timestamp,epoch,iteration,train_loss,val_loss,checkpoint
2025-05-05 10:33:50,1,1,53.58871078491211,62.51478893280029,
2025-05-05 10:34:31,1,1001,18.1714686862715,6.848010323047638,
2025-05-05 10:35:12,1,2001,10.849968793562267,2.216510341465473,
2025-05-05 10:36:12,1,3001,7.790102801305856,0.9981454941630363,
2025-05-05 10:37:19,1,4001,5.937923644366517,-0.9803650802373887,
2025-05-05 10:38:22,1,5001,4.456328578586818,-1.6726322370767592,
2025-05-05 10:39:15,1,6001,3.4081530664075794,-1.8996941497921944,
2025-05-05 10:40:10,1,7001,2.572905450080262,-1.9937611281871797,
2025-05-05 10:41:04,1,8001,1.9157194241074946,-2.0524004754424094,
2025-05-05 10:42:02,1,9001,1.3886022344537874,-2.152008586525917,
2025-05-05 10:43:03,1,10001,0.9470759354022941,-2.107285092771053,
2025-05-05 10:44:03,1,11001,0.5876568093057459,-2.231008171737194,
2025-05-05 10:45:06,1,12001,0.27334983855716866,-2.2215501034259795,
2025-05-05 10:46:08,1,13001,0.008613287420302535,-2.2719376166164875,
2025-05-05 10:47:05,1,14001,-0.24111054218923966,-2.2999651247262953,
2025-05-05 10:48:05,1,15001,-0.457569212697878,-2.259066051244736,
2025-05-05 10:49:06,1,16001,-0.6507850430738656,-2.2466418582201,
2025-05-05 10:50:04,1,17001,-0.8181502994656752,-2.2273707783222196,
2025-05-05 11:12:53,1,17001,-0.8181502994656752,-1.9341100728223473,Final
2025-05-05 11:12:56,2,1,-9.176179885864258,-2.2279088908433913,
