timestamp,epoch,iteration,train_loss,val_loss,checkpoint
2025-05-05 12:02:58,1,1,65.33889770507812,60.4191263961792,
2025-05-05 12:06:41,1,1001,31.180084191359484,16.059953174591065,
2025-05-05 12:11:11,1,2001,20.975279356228715,8.083715434074401,
2025-05-05 12:15:30,1,1,34.831581115722656,31.765164375305176,
2025-05-05 12:19:44,1,1001,14.842430893119637,7.114359710216522,
2025-05-05 12:23:46,1,2001,10.109576106667221,3.9723888134956358,
2025-05-05 12:27:55,1,3001,7.868828342015328,2.7588283953070643,
2025-05-05 12:32:01,1,4001,6.510352824750139,1.930611556172371,
2025-05-05 12:36:17,1,5001,5.548735664873999,1.4176662981510162,
2025-05-05 12:40:20,1,6001,4.851343157484698,1.0975659915804863,
2025-05-05 12:44:25,1,7001,4.29132854351698,0.8588145218789578,
2025-05-05 12:48:31,1,8001,3.8418447020228634,0.6892608086764812,
2025-05-05 12:52:35,1,9001,3.4837693938820538,0.5490168672800064,
2025-05-05 12:56:45,1,10001,3.182474413709919,0.4482355720549822,
2025-05-05 13:01:04,1,11001,2.9272678919775186,0.3449442271888256,
2025-05-05 13:05:10,1,12001,2.709319208293803,0.25783704340457914,
2025-05-05 13:09:13,1,13001,2.519335675343634,0.168812974691391,
2025-05-05 13:13:15,1,14001,2.341317908411477,0.13075800329446793,
2025-05-05 13:17:20,1,15001,2.1914497643131057,0.06487885877490043,
2025-05-05 13:21:34,1,16001,2.046922298363513,0.015511833429336548,
2025-05-05 13:25:37,1,17001,1.9213225887741585,-0.018067861199378966,
2025-05-05 13:29:38,1,18001,1.798838664960882,-0.059345754086971285,
2025-05-05 13:33:38,1,19001,1.698116598027252,-0.10259612932801247,
2025-05-05 13:37:38,1,20001,1.6047436417154546,-0.13852537140250207,
2025-05-05 13:41:43,1,21001,1.5125004995101112,-0.14175994023680688,
2025-05-05 13:45:48,1,22001,1.4252481385469464,-0.1936744423210621,
2025-05-05 13:49:47,1,23001,1.344184617757989,-0.21613926261663438,
2025-05-05 13:53:46,1,24001,1.2692984454509173,-0.2209360772371292,
2025-05-05 13:57:45,1,25001,1.2006865965625553,-0.24542893439531327,
2025-05-05 14:01:46,1,26001,1.129365000672503,-0.25688784167170525,
2025-05-05 14:05:44,1,27001,1.0678853200416265,-0.28630206823348997,
2025-05-05 14:09:41,1,28001,1.015692987243753,-0.29877655148506166,
2025-05-05 14:13:45,1,29001,0.9675707337215134,-0.2911626094579697,
2025-05-05 14:17:46,1,30001,0.9172093169394583,-0.34382803574204446,
2025-05-05 14:21:48,1,31001,0.8704580171919669,-0.3653292372822762,
2025-05-05 14:25:46,1,32001,0.8218689773797855,-0.3823386162519455,
2025-05-05 14:29:46,1,33001,0.7766718058533778,-0.38507813334465024,
2025-05-05 14:33:44,1,34001,0.7342349565459337,-0.39744702994823455,
2025-05-05 14:37:41,1,35001,0.6901338791329364,-0.4369022823870182,
2025-05-05 14:41:38,1,36001,0.6506795164337689,-0.44075837105512616,
2025-05-05 14:45:36,1,37001,0.614183345734018,-0.4801090180873871,
2025-05-05 14:49:36,1,38001,0.5744073250520945,-0.4748034858703613,
2025-05-05 14:53:36,1,39001,0.5372070501431946,-0.4833646070957184,
2025-05-05 14:57:35,1,40001,0.5017150472313645,-0.48543605864048006,
2025-05-05 15:01:38,1,41001,0.469922951554581,-0.4921975892782211,
2025-05-05 15:05:33,1,42001,0.44200468027255513,-0.5040951326489449,
2025-05-05 15:09:30,1,43001,0.4122725261373965,-0.5215542766451836,
2025-05-05 15:13:26,1,44001,0.3835422673015924,-0.5510941390693188,
2025-05-05 15:17:22,1,45001,0.3572565327051393,-0.5296978132426738,
2025-05-05 15:21:18,1,46001,0.3300140639295933,-0.5020710541307927,
2025-05-05 15:25:13,1,47001,0.3042352107012275,-0.5574356600642204,
2025-05-05 15:29:06,1,48001,0.27946298037635686,-0.5624271711707115,
2025-05-05 15:33:03,1,49001,0.25251167800798774,-0.538607650846243,
2025-05-05 15:36:58,1,50001,0.23041893907524783,-0.5647272953391075,
2025-05-05 15:40:56,1,51001,0.20590119872211754,-0.5702104191482067,
2025-05-05 15:44:50,1,52001,0.18201218512640607,-0.5588042995333672,
2025-05-05 15:48:54,1,53001,0.16080507520335396,-0.5894049330055714,
2025-05-05 15:52:52,1,54001,0.13925414734799116,-0.5799596808850765,
2025-05-05 15:56:50,1,55001,0.11979449366523913,-0.6136383327841759,
2025-05-05 16:00:54,1,56001,0.10225742296848155,-0.6169278104603291,
2025-05-05 16:04:49,1,57001,0.0845444912301961,-0.5992466062307358,
2025-05-05 16:08:43,1,58001,0.06604289902311751,-0.6302698014676571,
2025-05-05 16:12:38,1,59001,0.04829924738580794,-0.6383765941858291,
2025-05-05 16:16:33,1,60001,0.029313631469009418,-0.6502908919751644,
2025-05-05 16:20:31,1,61001,0.0116409359706257,-0.6610993269085884,
2025-05-05 16:24:26,1,62001,-0.005875874411733694,-0.6337823702394962,
2025-05-05 16:28:22,1,63001,-0.022645380063844357,-0.6608267259597779,
2025-05-05 16:32:19,1,64001,-0.039074206364434025,-0.670558403134346,
2025-05-05 16:36:13,1,65001,-0.05388781930464117,-0.6742985248565674,
2025-05-05 16:40:14,1,66001,-0.06843607771330441,-0.6626083773374557,
2025-05-05 16:44:43,1,67001,-0.08314432476356783,-0.669895452260971,
2025-05-05 16:48:38,1,68001,-0.09819640784691373,-0.6793326316773891,
2025-05-05 16:52:32,1,69001,-0.11184805187600202,-0.6762587821483612,
2025-05-05 16:56:29,1,70001,-0.1251435386442254,-0.6730058935284614,
