timestamp,epoch,iteration,train_loss,val_loss,checkpoint
2025-05-06 03:57:17,4,71001,-0.21532146520830273,-1.907829178571701,
2025-05-06 04:01:17,4,72001,-0.28331068308359614,-1.9790230745077133,
2025-05-06 04:05:19,4,73001,-0.3525445240937028,-1.7769362396001815,
2025-05-06 04:09:22,4,74001,-0.4156017833125441,-2.0182185313105583,
2025-05-06 04:13:22,4,75001,-0.4793462061531628,-1.8973778241872787,
2025-05-06 04:17:21,4,76001,-0.5413943165563125,-1.816601494550705,
2025-05-06 04:21:14,4,77001,-0.6010292360217037,-1.9267111322283745,
2025-05-06 04:25:28,4,78001,-0.6610014800317724,-1.6523173505067825,
2025-05-06 04:29:26,4,79001,-0.7183643010005585,-1.842954227924347,
2025-05-06 04:33:27,4,80001,-0.7760870607847321,-1.8641940328478812,
2025-05-06 04:37:28,4,81001,-0.8317848989231978,-1.8356423997879028,
