timestamp,epoch,iteration,train_loss,val_loss,checkpoint
2025-05-05 17:21:48,1,1,35.38750457763672,34.33785573959351,
2025-05-05 17:26:08,1,1001,27.553060163865677,20.15439275741577,
2025-05-05 17:50:07,1,1,70.44754791259766,68.22959712982178,
2025-05-05 17:54:00,1,1001,31.97882592642343,19.364634590148924,
2025-05-05 17:58:02,1,2001,23.050173643885227,10.5100177526474,
2025-05-05 18:01:55,1,3001,18.023920522376482,6.463740084171295,
2025-05-05 18:05:45,1,4001,14.870246200479885,4.597948096990585,
2025-05-05 18:09:38,1,5001,12.675102486482407,3.4732631421089173,
2025-05-05 18:13:29,1,6001,11.063246281305723,2.676894821822643,
2025-05-05 18:17:17,1,7001,9.783655908672303,2.068911606371403,
2025-05-05 18:21:04,1,8001,8.758824336066528,1.6467997620999812,
2025-05-05 18:24:49,1,9001,7.933460417511218,1.3468885727226734,
2025-05-05 18:28:35,1,10001,7.247068202522543,1.132564976066351,
2025-05-05 18:32:23,1,11001,6.666553789572129,0.9622065395116806,
2025-05-05 18:36:12,1,12001,6.175257396724321,0.8313650609552861,
2025-05-05 18:39:58,1,13001,5.753221975365388,0.6943835835158825,
2025-05-05 18:43:46,1,14001,5.37358480105591,0.5910940711200238,
2025-05-05 18:47:35,1,15001,5.044855296160807,0.5217740386724472,
2025-05-05 18:51:21,1,16001,4.742016930442983,0.4484733761847019,
2025-05-05 18:55:08,1,17001,4.478228435721858,0.3848274454474449,
2025-05-05 18:58:54,1,18001,4.229130240590495,0.30431610718369484,
2025-05-05 19:02:37,1,19001,4.014734096575737,0.2436138468980789,
2025-05-05 19:06:23,1,20001,3.819022120713732,0.18741044029593468,
2025-05-05 19:10:08,1,21001,3.633008828649285,0.16180497407913208,
2025-05-05 19:13:49,1,22001,3.4575896263261403,0.09775202110409736,
2025-05-05 19:17:29,1,23001,3.296128380682011,0.05682754315435887,
2025-05-05 19:21:11,1,24001,3.1460550883154332,0.016447934210300445,
2025-05-05 19:24:50,1,25001,3.007697003274175,-0.037916871458292006,
2025-05-05 19:28:30,1,26001,2.8704936464648214,-0.05331352062523365,
2025-05-05 19:32:10,1,27001,2.7494891566728636,-0.10154222264885902,
2025-05-05 19:35:51,1,28001,2.642244161654743,-0.12934819847345352,
2025-05-05 19:39:32,1,29001,2.541650314627382,-0.16115612477064134,
2025-05-05 19:43:14,1,30001,2.439376793658738,-0.1923883680999279,
2025-05-05 19:46:53,1,31001,2.3457828269542187,-0.22095484256744385,
2025-05-05 19:50:32,1,32001,2.252389396624084,-0.23093523010611533,
2025-05-05 19:54:11,1,33001,2.164700646687277,-0.2614876374602318,
2025-05-05 19:57:51,1,34001,2.081901902018179,-0.28047048464417457,
2025-05-05 20:01:32,1,35001,1.9989524694068466,-0.31153014943003654,
2025-05-05 20:05:13,1,36001,1.9236088420385828,-0.310157006084919,
2025-05-05 20:08:54,1,37001,1.8523561502483783,-0.34970994040369985,
2025-05-05 20:12:34,1,38001,1.7786701733843409,-0.35810713708400727,
2025-05-05 20:16:15,1,39001,1.7095715527324988,-0.38624410569667816,
2025-05-05 20:19:54,1,40001,1.642999234904644,-0.3991505618393421,
2025-05-05 20:23:33,1,41001,1.5813181550488211,-0.397828179448843,
2025-05-05 20:27:12,1,42001,1.524422643121213,-0.4170479553937912,
2025-05-05 20:30:52,1,43001,1.468711300801073,-0.42228329956531524,
2025-05-05 20:34:34,1,44001,1.4143453604519898,-0.4624024449288845,
2025-05-05 20:38:14,1,45001,1.3640764525624975,-0.454319611787796,
2025-05-05 20:41:55,1,46001,1.3130662937832163,-0.4707169972360134,
2025-05-05 20:45:37,1,47001,1.2636379725683096,-0.4808435043692589,
2025-05-05 20:49:20,1,48001,1.2160184826287528,-0.4707278998196125,
2025-05-05 20:53:04,1,49001,1.1670718998294995,-0.4885805097222328,
2025-05-05 20:56:48,1,50001,1.1236062227059338,-0.48094758376479146,
2025-05-05 21:00:36,1,51001,1.0787008356635543,-0.4934583258628845,
2025-05-05 21:04:22,1,52001,1.0340625264478547,-0.5015751314163208,
2025-05-05 21:08:09,1,53001,0.9937895097427341,-0.5252668982744217,
2025-05-05 21:11:56,1,54001,0.9534847706649313,-0.5270654824376106,
2025-05-05 21:15:41,1,55001,0.9163438610388345,-0.5163099509477616,
2025-05-05 21:19:27,1,56001,0.8821019595457141,-0.531247121244669,
2025-05-05 21:23:08,1,57001,0.8474708462905811,-0.4867241929471493,
2025-05-05 21:26:52,1,58001,0.8126902053279189,-0.5409374265372753,
2025-05-05 21:30:31,1,59001,0.7790634781340671,-0.5666761595010757,
2025-05-05 21:34:11,1,60001,0.7443913865752955,-0.5620766636729241,
2025-05-05 21:37:51,1,61001,0.7111803820570378,-0.5740202978253365,
2025-05-05 21:41:32,1,62001,0.6787386626079437,-0.5631256563961506,
2025-05-05 21:45:14,1,63001,0.6482277995420731,-0.5822591322660446,
2025-05-05 21:48:58,1,64001,0.6179949981718592,-0.5856698045134544,
2025-05-05 21:52:42,1,65001,0.5902120815687883,-0.5815723285079002,
2025-05-05 21:56:28,1,66001,0.5618945798362655,-0.5734612229466438,
2025-05-05 22:00:18,1,67001,0.5347620954364015,-0.6044871409237385,
2025-05-05 22:04:06,1,68001,0.5072697430578009,-0.5941352215409279,
2025-05-05 22:07:55,1,69001,0.4810131125188716,-0.6037477737665177,
2025-05-05 22:11:41,1,70001,0.45582985722392894,-0.6068411193788051,
2025-05-05 22:15:24,1,71001,0.429450221970249,-0.6328112137317657,
2025-05-05 22:19:05,1,72001,0.40412295392137976,-0.6123394469916821,
